City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Chulym,RU,55.0997,80.9572,-18.33,100,100,3.69,overcast clouds,2022-01-27 01:47:23
1,Sorong,ID,-0.8833,131.25,84.52,71,97,7.87,overcast clouds,2022-01-27 01:42:50
2,Busselton,AU,-33.65,115.3333,73.04,42,0,9.71,clear sky,2022-01-27 01:47:24
3,Ballina,AU,-28.8667,153.5667,80.78,68,75,10.36,broken clouds,2022-01-27 01:47:24
4,Corrales,US,35.2378,-106.6067,39.88,60,1,1.99,clear sky,2022-01-27 01:47:25
5,Kruisfontein,ZA,-34.0033,24.7314,64.89,95,83,1.95,broken clouds,2022-01-27 01:47:25
6,Bluff,NZ,-46.6,168.3333,58.8,58,48,12.17,scattered clouds,2022-01-27 01:47:25
7,Porto Novo,BJ,6.4965,2.6036,76.82,85,0,2.15,clear sky,2022-01-27 01:47:26
8,Avera,US,33.194,-82.5271,46.71,72,33,8.81,scattered clouds,2022-01-27 01:47:26
9,Ponta Delgada,PT,37.7333,-25.6667,58.5,72,20,11.5,few clouds,2022-01-27 01:47:27
10,Ati,TD,13.2154,18.3353,64.11,22,4,16.33,clear sky,2022-01-27 01:47:27
11,Ulaanbaatar,MN,47.9077,106.8832,-21.87,69,4,0.0,clear sky,2022-01-27 01:47:09
12,Victoria,HK,22.2855,114.1577,69.39,86,59,1.99,broken clouds,2022-01-27 01:43:08
13,Pekan,MY,3.4836,103.3996,77.11,71,100,9.15,overcast clouds,2022-01-27 01:47:28
14,Miri,MY,4.4148,114.0089,77.14,94,40,0.0,scattered clouds,2022-01-27 01:47:28
15,Katangli,RU,51.7102,143.2326,1.27,85,15,4.94,few clouds,2022-01-27 01:47:29
16,Cape Town,ZA,-33.9258,18.4232,67.12,78,0,1.99,clear sky,2022-01-27 01:43:09
17,Upernavik,GL,72.7868,-56.1549,5.11,85,100,11.54,overcast clouds,2022-01-27 01:47:29
18,Rosarito,MX,32.3333,-117.0333,60.93,60,2,2.42,clear sky,2022-01-27 01:47:30
19,Atbasar,KZ,51.8,68.3333,-11.45,100,100,3.06,overcast clouds,2022-01-27 01:43:23
20,Hobart,AU,-42.8794,147.3294,73.26,56,75,16.11,broken clouds,2022-01-27 01:45:53
21,Tortoli,IT,39.9256,9.6572,44.42,81,0,4.61,clear sky,2022-01-27 01:47:31
22,Saskylakh,RU,71.9167,114.0833,-12.86,94,54,4.54,broken clouds,2022-01-27 01:44:33
23,Dikson,RU,73.5069,80.5464,12.13,93,100,27.92,light snow,2022-01-27 01:47:31
24,Buala,SB,-8.145,159.5921,82.67,74,100,5.53,light rain,2022-01-27 01:47:32
25,Ostrovnoy,RU,68.0531,39.5131,10.31,98,74,19.53,broken clouds,2022-01-27 01:47:32
26,Te Anau,NZ,-45.4167,167.7167,62.13,38,25,3.87,scattered clouds,2022-01-27 01:44:05
27,Mar Del Plata,AR,-38.0023,-57.5575,64.09,69,40,1.99,scattered clouds,2022-01-27 01:47:32
28,Barrow,US,71.2906,-156.7887,-12.98,77,0,14.97,clear sky,2022-01-27 01:46:49
29,Hami,CN,42.8,93.45,22.21,44,9,2.17,clear sky,2022-01-27 01:47:03
30,Berlevag,NO,70.8578,29.0864,24.35,78,100,13.44,overcast clouds,2022-01-27 01:47:33
31,Avarua,CK,-21.2078,-159.775,82.45,83,75,13.8,broken clouds,2022-01-27 01:47:34
32,Malanje,AO,-9.5402,16.341,61.97,99,100,3.18,overcast clouds,2022-01-27 01:47:34
33,Port-Cartier,CA,50.0334,-66.8654,-9.18,97,39,7.05,scattered clouds,2022-01-27 01:47:34
34,Kaihua,CN,23.3687,104.28,57.58,84,99,8.9,overcast clouds,2022-01-27 01:47:35
35,Inhambane,MZ,-23.865,35.3833,77.25,87,78,8.81,broken clouds,2022-01-27 01:44:09
36,Zhanaozen,KZ,43.3,52.8,32.22,63,97,13.58,overcast clouds,2022-01-27 01:47:35
37,Norman Wells,CA,65.282,-126.8329,8.64,85,75,2.3,broken clouds,2022-01-27 01:44:34
38,Louisville,US,38.2542,-85.7594,21.96,53,0,0.0,clear sky,2022-01-27 01:45:02
39,Puerto Ayora,EC,-0.7393,-90.3518,73.36,90,100,6.46,overcast clouds,2022-01-27 01:47:36
40,Khatanga,RU,71.9667,102.5,1.62,88,100,14.29,overcast clouds,2022-01-27 01:47:37
41,Bredasdorp,ZA,-34.5322,20.0403,63.28,88,20,3.44,few clouds,2022-01-27 01:47:37
42,Ushuaia,AR,-54.8,-68.3,49.66,76,40,27.63,scattered clouds,2022-01-27 01:47:37
43,Jamestown,US,42.097,-79.2353,15.12,78,0,5.75,clear sky,2022-01-27 01:46:23
44,Carnarvon,AU,-24.8667,113.6333,78.87,69,75,12.66,broken clouds,2022-01-27 01:47:38
45,East London,ZA,-33.0153,27.9116,72.61,92,28,2.73,scattered clouds,2022-01-27 01:48:38
46,Zverinogolovskoye,RU,54.4586,64.8542,8.49,91,100,11.72,overcast clouds,2022-01-27 01:48:39
47,Chimoio,MZ,-19.1164,33.4833,69.66,100,75,2.82,light rain,2022-01-27 01:48:39
48,Salalah,OM,17.0151,54.0924,66.29,72,0,3.44,clear sky,2022-01-27 01:48:40
49,Provideniya,RU,64.3833,-173.3,-2.09,71,75,6.71,broken clouds,2022-01-27 01:48:40
50,Omsukchan,RU,62.5333,155.8,-26.01,98,90,4.79,overcast clouds,2022-01-27 01:48:41
51,Thunder Bay,CA,48.4001,-89.3168,19.56,74,100,14.97,overcast clouds,2022-01-27 01:48:41
52,Port Alfred,ZA,-33.5906,26.891,72.48,92,92,2.59,overcast clouds,2022-01-27 01:46:25
53,Kaitangata,NZ,-46.2817,169.8464,57.92,55,27,14.25,scattered clouds,2022-01-27 01:48:42
54,Oktyabrskiy,RU,54.4815,53.471,13.89,93,100,10.09,overcast clouds,2022-01-27 01:48:42
55,Sawtell,AU,-30.3833,153.1,79.12,74,100,6.91,overcast clouds,2022-01-27 01:48:42
56,Geraldton,AU,-28.7667,114.6,81.01,47,0,19.57,clear sky,2022-01-27 01:48:43
57,Punta Arenas,CL,-53.15,-70.9167,50.11,76,40,28.77,scattered clouds,2022-01-27 01:41:43
58,Codrington,AU,-38.2667,141.9667,91.87,42,26,9.8,scattered clouds,2022-01-27 01:48:43
59,Longyearbyen,SJ,78.2186,15.6401,10.24,61,75,12.66,broken clouds,2022-01-27 01:48:44
60,Hirtshals,DK,57.5881,9.9592,43.86,94,100,28.95,overcast clouds,2022-01-27 01:48:44
61,Aksarka,RU,66.5606,67.7975,7.25,93,100,8.72,overcast clouds,2022-01-27 01:48:45
62,Nanakuli,US,21.3906,-158.1547,80.55,53,0,11.5,clear sky,2022-01-27 01:48:45
63,Kutum,SD,14.2,24.6667,50.14,30,100,14.9,overcast clouds,2022-01-27 01:48:45
64,Kodiak,US,57.79,-152.4072,35.11,87,100,12.66,mist,2022-01-27 01:46:23
65,Doha,QA,25.2867,51.5333,64.29,94,0,4.61,clear sky,2022-01-27 01:45:54
66,Boyolangu,ID,-8.1181,111.8935,82.85,73,90,1.83,overcast clouds,2022-01-27 01:48:46
67,Talaya,RU,61.3833,152.75,-31.23,99,100,2.71,overcast clouds,2022-01-27 01:48:46
68,Hongjiang,CN,27.11,109.9956,38.53,95,100,4.65,overcast clouds,2022-01-27 01:48:47
69,Dalvik,IS,65.9702,-18.5286,31.93,79,100,8.14,overcast clouds,2022-01-27 01:48:47
70,Henties Bay,NA,-22.116,14.2845,66.85,88,100,7.0,overcast clouds,2022-01-27 01:44:07
71,Ponta Do Sol,PT,32.6667,-17.1,60.71,74,51,5.61,broken clouds,2022-01-27 01:48:48
72,Hay River,CA,60.8156,-115.7999,12.18,79,75,4.61,light snow,2022-01-27 01:45:45
73,Torbay,CA,47.6666,-52.7314,31.75,95,100,13.8,light snow,2022-01-27 01:45:52
74,Cidreira,BR,-30.1811,-50.2056,74.23,95,100,4.88,overcast clouds,2022-01-27 01:48:48
75,Vestmanna,FO,62.1564,-7.1664,34.72,80,75,23.02,broken clouds,2022-01-27 01:48:49
76,Albany,US,42.6001,-73.9662,12.4,61,3,1.99,clear sky,2022-01-27 01:45:06
77,Yellowknife,CA,62.456,-114.3525,4.41,89,100,4.61,light snow,2022-01-27 01:45:30
78,Tifton,US,31.4505,-83.5085,53.01,65,0,3.44,clear sky,2022-01-27 01:48:50
79,Nouadhibou,MR,20.931,-17.0347,62.58,82,0,18.41,clear sky,2022-01-27 01:48:50
80,Batticaloa,LK,7.7102,81.6924,75.52,72,79,4.21,broken clouds,2022-01-27 01:48:50
81,Sistranda,NO,63.7256,8.834,37.9,97,100,9.6,overcast clouds,2022-01-27 01:48:51
82,Rikitea,PF,-23.1203,-134.9692,78.67,77,2,17.36,clear sky,2022-01-27 01:46:18
83,Ribeira Grande,PT,38.5167,-28.7,59.72,79,21,13.31,few clouds,2022-01-27 01:44:27
84,Nuuk,GL,64.1835,-51.7216,18.21,73,100,9.22,light snow,2022-01-27 01:48:51
85,Butaritari,KI,3.0707,172.7902,82.09,78,16,13.51,light rain,2022-01-27 01:46:14
86,Vila Velha,BR,-20.3297,-40.2925,75.94,82,0,4.0,clear sky,2022-01-27 01:48:52
87,Olinda,BR,-8.0089,-34.8553,82.13,74,40,11.5,scattered clouds,2022-01-27 01:48:52
88,Kapaa,US,22.0752,-159.319,80.58,70,75,1.01,broken clouds,2022-01-27 01:48:53
89,Chuy,UY,-33.6971,-53.4616,71.69,87,100,16.98,overcast clouds,2022-01-27 01:48:53
90,Santa Maria,BR,-29.6842,-53.8069,74.5,100,40,0.0,scattered clouds,2022-01-27 01:48:54
91,Kosh-Agach,RU,50.0,88.6667,-13.07,75,100,1.86,overcast clouds,2022-01-27 01:48:54
92,Pacific Grove,US,36.6177,-121.9166,60.91,82,0,1.01,clear sky,2022-01-27 01:48:55
93,Talnakh,RU,69.4865,88.3972,2.21,96,100,14.92,light snow,2022-01-27 01:48:55
94,Mackay,AU,-21.15,149.2,80.69,94,100,19.57,light intensity shower rain,2022-01-27 01:48:55
95,Broken Hill,AU,-31.95,141.4333,92.91,31,2,8.05,clear sky,2022-01-27 01:49:56
96,De Aar,ZA,-30.6497,24.0123,74.35,40,0,4.14,clear sky,2022-01-27 01:49:56
97,Mazamari,PE,-11.3258,-74.5308,69.49,95,100,1.48,overcast clouds,2022-01-27 01:49:56
98,Severouralsk,RU,60.1533,59.952,6.84,94,100,1.34,overcast clouds,2022-01-27 01:49:57
99,Macas,EC,-2.3167,-78.1167,68.43,98,88,1.61,light rain,2022-01-27 01:49:57
100,Uyuni,BO,-20.4597,-66.825,52.07,73,100,15.52,overcast clouds,2022-01-27 01:49:58
101,Lindi,TZ,-10.0,39.7167,74.14,93,88,0.96,light rain,2022-01-27 01:49:58
102,Nioro,GM,13.35,-15.75,74.17,12,36,3.62,scattered clouds,2022-01-27 01:49:58
103,Lebu,CL,-37.6167,-73.65,57.97,90,1,8.77,clear sky,2022-01-27 01:46:27
104,Tuatapere,NZ,-46.1333,167.6833,58.82,49,19,8.9,few clouds,2022-01-27 01:49:59
105,Barntrup,DE,51.9904,9.1164,37.69,96,100,16.98,overcast clouds,2022-01-27 01:50:00
106,Cockburn Town,TC,21.4612,-71.1419,77.68,73,1,13.42,clear sky,2022-01-27 01:50:00
107,Currais Novos,BR,-6.2608,-36.5178,75.0,80,100,15.99,overcast clouds,2022-01-27 01:50:01
108,Qaanaaq,GL,77.484,-69.3632,-8.79,60,69,8.72,broken clouds,2022-01-27 01:50:01
109,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,86.97,48,6,9.51,clear sky,2022-01-27 01:50:02
110,Atuona,PF,-9.8,-139.0333,78.76,80,17,18.92,light rain,2022-01-27 01:50:02
111,Yerbogachen,RU,61.2767,108.0108,-18.8,100,100,3.98,overcast clouds,2022-01-27 01:50:03
112,Hilo,US,19.7297,-155.09,78.53,69,40,9.22,scattered clouds,2022-01-27 01:48:16
113,Pevek,RU,69.7008,170.3133,-32.28,98,32,2.35,scattered clouds,2022-01-27 01:46:22
114,Saint George,US,37.1041,-113.5841,48.79,29,0,1.01,clear sky,2022-01-27 01:49:50
115,Lorengau,PG,-2.0226,147.2712,83.98,75,100,6.87,overcast clouds,2022-01-27 01:50:04
116,Aksu,CN,41.1231,80.2644,20.32,64,0,1.21,clear sky,2022-01-27 01:50:04
117,Kotra,IN,25.8167,79.3167,46.53,82,0,5.39,clear sky,2022-01-27 01:50:05
118,Port Lincoln,AU,-34.7333,135.8667,76.33,68,9,5.82,clear sky,2022-01-27 01:50:05
119,Tuktoyaktuk,CA,69.4541,-133.0374,-7.6,77,20,14.97,few clouds,2022-01-27 01:50:06
120,Georgetown,MY,5.4112,100.3354,82.33,92,20,3.0,few clouds,2022-01-27 01:45:38
121,Halstenbek,DE,53.6333,9.85,43.18,94,100,16.11,light intensity drizzle,2022-01-27 01:50:06
122,Bandarbeyla,SO,9.4942,50.8122,71.64,72,84,13.15,broken clouds,2022-01-27 01:50:07
123,Ketchikan,US,55.3422,-131.6461,39.18,93,40,6.91,scattered clouds,2022-01-27 01:50:07
124,Krasnoshchekovo,RU,51.6708,82.7289,11.82,92,100,8.77,overcast clouds,2022-01-27 01:50:07
125,Gat,IL,31.61,34.7642,48.07,100,86,26.55,overcast clouds,2022-01-27 01:50:08
126,Ashland,US,40.8167,-82.2665,6.94,84,13,4.9,few clouds,2022-01-27 01:50:08
127,Amapa,BR,1.0,-52.0,70.56,99,55,1.59,broken clouds,2022-01-27 01:50:09
128,Kavaratti,IN,10.5669,72.642,77.31,64,88,8.68,overcast clouds,2022-01-27 01:50:09
129,Sterling,US,39.0062,-77.4286,26.92,56,0,8.01,clear sky,2022-01-27 01:50:10
130,Yuksekova,TR,37.5736,44.2872,16.43,97,99,1.21,light snow,2022-01-27 01:50:10
131,Port Hedland,AU,-20.3167,118.5667,89.65,62,40,9.22,scattered clouds,2022-01-27 01:50:10
132,Airai,TL,-8.9266,125.4092,72.48,64,89,5.61,overcast clouds,2022-01-27 01:47:06
133,Azul,AR,-36.777,-59.8585,60.35,66,0,12.21,clear sky,2022-01-27 01:50:11
134,Guerrero Negro,MX,27.9769,-114.0611,63.66,51,100,7.67,overcast clouds,2022-01-27 01:48:42
135,Emerald,AU,-23.5333,148.1667,89.74,48,75,13.8,broken clouds,2022-01-27 01:47:25
136,Port Hardy,CA,50.6996,-127.4199,41.76,93,75,4.61,broken clouds,2022-01-27 01:45:48
137,Padang,ID,-0.9492,100.3543,80.65,71,100,2.21,overcast clouds,2022-01-27 01:50:12
138,Tiksi,RU,71.6872,128.8694,0.54,88,73,17.2,broken clouds,2022-01-27 01:50:12
139,Andenes,NO,69.3143,16.1194,29.07,86,100,6.91,overcast clouds,2022-01-27 01:51:13
140,Wilhelmsburg,AT,48.1057,15.6054,36.07,94,100,10.65,overcast clouds,2022-01-27 01:51:13
141,Kununurra,AU,-15.7667,128.7333,87.78,66,40,11.5,scattered clouds,2022-01-27 01:51:14
142,New Norfolk,AU,-42.7826,147.0587,72.9,93,100,2.3,overcast clouds,2022-01-27 01:51:14
143,Mahebourg,MU,-20.4081,57.7,71.26,88,40,4.61,scattered clouds,2022-01-27 01:51:14
144,Tabuk,PH,17.4189,121.4443,74.68,92,100,3.42,overcast clouds,2022-01-27 01:51:15
145,Fortuna,US,40.5982,-124.1573,48.18,91,100,1.01,overcast clouds,2022-01-27 01:51:15
146,Ginir,ET,7.1333,40.7,52.11,32,0,4.61,clear sky,2022-01-27 01:51:16
147,Hosakote,IN,14.2769,77.1699,67.44,79,58,8.25,broken clouds,2022-01-27 01:51:16
148,Basco,PH,20.4487,121.9702,75.24,82,100,22.48,overcast clouds,2022-01-27 01:51:17
149,Thompson,CA,55.7435,-97.8558,-3.84,71,40,16.11,scattered clouds,2022-01-27 01:51:17
150,Pidhorodna,UA,48.107,30.8895,22.62,87,100,0.27,overcast clouds,2022-01-27 01:51:18
151,Arraial Do Cabo,BR,-22.9661,-42.0278,75.54,86,5,25.7,clear sky,2022-01-27 01:51:18
152,Grand Gaube,MU,-20.0064,57.6608,71.38,72,19,3.0,few clouds,2022-01-27 01:51:19
153,Bethel,US,41.3712,-73.414,21.56,56,0,5.75,clear sky,2022-01-27 01:46:51
154,Aykhal,RU,66.0,111.5,-9.2,83,81,7.4,broken clouds,2022-01-27 01:51:19
155,San Patricio,US,28.017,-97.5169,57.29,75,77,9.73,broken clouds,2022-01-27 01:51:20
156,Grindavik,IS,63.8424,-22.4338,28.35,93,0,6.91,clear sky,2022-01-27 01:51:20
157,Hermanus,ZA,-34.4187,19.2345,66.9,87,10,8.84,clear sky,2022-01-27 01:43:13
158,Cuamba,MZ,-14.8031,36.5372,69.31,99,100,4.85,overcast clouds,2022-01-27 01:51:20
159,Half Moon Bay,US,37.4636,-122.4286,59.86,70,0,0.0,clear sky,2022-01-27 01:47:23
160,Ucluelet,CA,48.9329,-125.5528,41.31,88,37,1.92,scattered clouds,2022-01-27 01:51:21
161,Nagato,JP,34.3833,131.2,51.21,56,88,4.68,overcast clouds,2022-01-27 01:51:21
162,Maltahohe,NA,-24.8333,16.9833,80.89,27,95,5.35,overcast clouds,2022-01-27 01:51:22
163,Port Elizabeth,ZA,-33.918,25.5701,67.1,94,100,6.91,light rain,2022-01-27 01:48:57
164,Saldanha,ZA,-33.0117,17.9442,59.05,92,0,11.5,clear sky,2022-01-27 01:51:22
165,Rorvik,NO,64.8621,11.2373,40.39,79,100,9.01,light rain,2022-01-27 01:51:23
166,Kushima,JP,31.4583,131.2333,51.84,62,100,3.85,overcast clouds,2022-01-27 01:51:23
167,Namyslow,PL,51.0759,17.7228,35.19,89,100,13.78,overcast clouds,2022-01-27 01:51:24
168,Chiungutwa,TZ,-10.8833,38.9833,69.4,97,97,2.55,overcast clouds,2022-01-27 01:51:24
169,Faanui,PF,-16.4833,-151.75,81.09,77,23,17.76,light rain,2022-01-27 01:51:25
170,Honiara,SB,-9.4333,159.95,80.87,80,100,6.78,overcast clouds,2022-01-27 01:51:25
171,Alyangula,AU,-13.8483,136.4192,89.47,62,100,11.5,overcast clouds,2022-01-27 01:51:25
172,Quatre Cocos,MU,-20.2078,57.7625,71.1,76,11,9.42,light rain,2022-01-27 01:51:26
173,Lieksa,FI,63.3167,30.0167,22.89,94,100,12.97,light snow,2022-01-27 01:51:26
174,Sangar,RU,63.9242,127.4739,-20.11,91,100,3.83,overcast clouds,2022-01-27 01:51:26
175,Cherskiy,RU,68.75,161.3,-41.8,98,41,4.41,scattered clouds,2022-01-27 01:51:27
176,Stornoway,GB,58.2093,-6.3865,42.93,83,75,4.0,broken clouds,2022-01-27 01:51:27
177,Tasiilaq,GL,65.6145,-37.6368,14.13,81,100,6.69,light snow,2022-01-27 01:51:28
178,Bambous Virieux,MU,-20.3428,57.7575,71.22,88,40,4.61,light rain,2022-01-27 01:51:28
179,Kahului,US,20.8947,-156.47,82.42,65,20,16.11,few clouds,2022-01-27 01:51:29
180,Gasa,PS,31.5,34.4667,49.17,61,100,33.31,overcast clouds,2022-01-27 01:51:29
181,Kaka,TM,37.3482,59.6143,42.94,40,24,5.77,few clouds,2022-01-27 01:51:29
182,Lompoc,US,34.6391,-120.4579,61.02,75,0,9.22,clear sky,2022-01-27 01:43:51
183,Mbour,SN,14.422,-16.9638,70.65,60,99,19.13,overcast clouds,2022-01-27 01:52:30
184,Bar Harbor,US,44.3876,-68.2039,10.9,61,0,8.99,clear sky,2022-01-27 01:52:30
185,Dryden,CA,49.7833,-92.7503,19.69,86,100,14.97,overcast clouds,2022-01-27 01:52:31
186,Pali,IN,25.7667,73.3333,50.59,44,0,5.99,clear sky,2022-01-27 01:52:31
187,Meulaboh,ID,4.1363,96.1285,80.02,75,36,3.24,scattered clouds,2022-01-27 01:52:32
188,Vaini,TO,-21.2,-175.2,87.96,74,20,8.05,few clouds,2022-01-27 01:46:20
189,Kilrush,IE,52.6397,-9.4833,51.89,99,100,14.79,overcast clouds,2022-01-27 01:52:32
190,Verkhoturye,RU,58.8627,60.8054,8.65,95,100,5.1,overcast clouds,2022-01-27 01:52:32
191,Desnogorsk,RU,54.1508,33.2815,5.88,99,100,3.67,light snow,2022-01-27 01:52:33
192,Kamenka,RU,51.3223,42.7678,1.65,100,100,4.23,overcast clouds,2022-01-27 01:52:33
193,Bayir,TR,37.2687,28.2167,28.92,72,2,6.46,clear sky,2022-01-27 01:52:34
194,Sibu,MY,2.3,111.8167,77.31,94,20,3.0,few clouds,2022-01-27 01:52:34
195,Piacabucu,BR,-10.4056,-36.4344,78.24,81,14,9.04,few clouds,2022-01-27 01:52:35
196,Bengkulu,ID,-3.8004,102.2655,80.35,77,100,2.1,overcast clouds,2022-01-27 01:49:33
197,Muros,ES,42.7762,-9.0603,50.23,85,0,7.85,clear sky,2022-01-27 01:52:35
198,Mounana,GA,-1.4085,13.1586,70.14,90,70,2.37,broken clouds,2022-01-27 01:52:35
199,America Dourada,BR,-11.4553,-41.4361,67.19,92,81,6.42,broken clouds,2022-01-27 01:52:36
200,Genc,TR,38.7507,40.5603,30.87,97,100,4.12,light snow,2022-01-27 01:52:36
201,Chokurdakh,RU,70.6333,147.9167,-27.53,96,35,12.53,scattered clouds,2022-01-27 01:46:25
202,Manggar,ID,-2.8833,108.2667,83.73,65,100,9.31,overcast clouds,2022-01-27 01:52:37
203,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.58,83,7,8.75,clear sky,2022-01-27 01:52:37
204,Vilhena,BR,-12.7406,-60.1458,69.94,97,100,3.83,moderate rain,2022-01-27 01:52:37
205,Umm Lajj,SA,25.0213,37.2685,62.94,54,35,21.68,scattered clouds,2022-01-27 01:52:38
206,Igrim,RU,63.1906,64.4162,-3.39,99,100,4.79,overcast clouds,2022-01-27 01:52:38
207,Atikokan,CA,48.7555,-91.6216,19.54,94,100,12.41,light snow,2022-01-27 01:48:56
208,Saint Anthony,US,45.0205,-93.218,26.92,73,20,7.0,few clouds,2022-01-27 01:52:39
209,Aginskoye,RU,51.1,114.53,-3.8,93,40,4.5,scattered clouds,2022-01-27 01:52:39
210,Matara,LK,5.9485,80.5353,73.26,84,100,4.25,overcast clouds,2022-01-27 01:52:40
211,Saint-Philippe,RE,-21.3585,55.7679,71.19,67,32,7.83,scattered clouds,2022-01-27 01:52:40
212,North Bend,US,43.4065,-124.2243,47.86,98,40,5.75,scattered clouds,2022-01-27 01:52:40
213,Nurota,UZ,40.5614,65.6886,32.09,37,0,5.99,clear sky,2022-01-27 01:52:41
214,Kigali,RW,-1.95,30.0588,67.48,72,20,4.0,few clouds,2022-01-27 01:52:41
215,Lagoa,PT,39.05,-27.9833,58.66,81,16,12.35,few clouds,2022-01-27 01:48:15
216,Polovinnoye,RU,54.7914,65.9864,6.73,87,100,11.14,overcast clouds,2022-01-27 01:52:42
217,Okha,RU,53.5739,142.9478,-5.8,94,33,11.45,scattered clouds,2022-01-27 01:52:42
218,Ilulissat,GL,69.2167,-51.1,6.39,73,100,9.57,overcast clouds,2022-01-27 01:50:51
219,Alofi,NU,-19.0595,-169.9187,80.49,89,75,103.57,broken clouds,2022-01-27 01:52:43
220,Voh,NC,-20.9667,164.7,85.91,61,54,9.42,broken clouds,2022-01-27 01:52:43
221,Jumla,NP,29.2747,82.1838,24.58,61,4,4.54,clear sky,2022-01-27 01:52:44
222,Inverell,AU,-29.7833,151.1167,81.66,65,82,5.99,broken clouds,2022-01-27 01:52:44
223,Deputatskiy,RU,69.3,139.9,-10.77,96,100,5.23,overcast clouds,2022-01-27 01:52:45
224,Mount Isa,AU,-20.7333,139.5,82.17,83,75,12.66,broken clouds,2022-01-27 01:52:45
225,Srikakulam,IN,18.3,83.9,67.62,66,0,6.58,clear sky,2022-01-27 01:52:45
226,Tutoia,BR,-2.7619,-42.2744,80.58,89,100,10.09,overcast clouds,2022-01-27 01:52:46
227,Roebourne,AU,-20.7833,117.1333,91.17,37,1,13.51,clear sky,2022-01-27 01:50:50
228,Hambantota,LK,6.1241,81.1185,70.14,100,20,2.3,few clouds,2022-01-27 01:52:46
229,Nerchinskiy Zavod,RU,51.3088,119.61,-13.27,98,99,1.3,overcast clouds,2022-01-27 01:52:47
230,Liverpool,GB,53.4106,-2.9779,50.77,91,100,5.01,overcast clouds,2022-01-27 01:53:47
231,Tura,IN,25.5198,90.2201,57.85,82,75,2.15,broken clouds,2022-01-27 01:53:47
232,Mataura,NZ,-46.1927,168.8643,57.47,38,47,6.93,scattered clouds,2022-01-27 01:53:48
233,Nikolskoye,RU,59.7035,30.7861,25.88,92,100,10.71,snow,2022-01-27 01:53:48
234,Sungairaya,ID,0.7,108.9,83.08,68,69,7.25,broken clouds,2022-01-27 01:53:49
235,Risti,EE,58.9975,24.058,34.59,92,100,6.62,overcast clouds,2022-01-27 01:53:49
236,Iranshahr,IR,27.2025,60.6848,54.73,30,0,1.36,clear sky,2022-01-27 01:53:50
237,Katsuura,JP,35.1333,140.3,52.2,59,100,13.35,overcast clouds,2022-01-27 01:46:27
238,Hays,US,30.0502,-98.0336,50.92,73,0,1.99,clear sky,2022-01-27 01:50:12
239,Miyako,JP,39.6367,141.9525,39.49,44,5,10.69,clear sky,2022-01-27 01:53:51
240,Hasaki,JP,35.7333,140.8333,50.29,58,89,11.16,overcast clouds,2022-01-27 01:53:51
241,Mahabad,IR,36.7631,45.7222,26.64,97,90,3.0,light snow,2022-01-27 01:53:51
242,Bayan,CN,46.0833,127.4,3.54,93,100,5.64,overcast clouds,2022-01-27 01:53:52
243,Grand-Santi,GF,4.25,-54.3833,71.02,99,83,2.35,broken clouds,2022-01-27 01:53:52
244,Sao Filipe,CV,14.8961,-24.4956,74.62,70,100,14.61,overcast clouds,2022-01-27 01:53:53
245,Roma,US,43.2128,-75.4557,4.87,79,7,1.01,clear sky,2022-01-27 01:53:53
246,Castro,BR,-24.7911,-50.0119,66.92,90,100,2.08,overcast clouds,2022-01-27 01:46:28
247,Boa Vista,BR,2.8197,-60.6733,82.38,57,0,6.91,clear sky,2022-01-27 01:53:54
248,Auriflama,BR,-20.6856,-50.5547,73.72,73,62,4.88,broken clouds,2022-01-27 01:53:54
249,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,73.06,95,85,1.74,overcast clouds,2022-01-27 01:53:54
250,Cap-Aux-Meules,CA,47.3821,-61.8597,15.85,79,100,20.71,overcast clouds,2022-01-27 01:53:55
251,Constitucion,CL,-35.3333,-72.4167,57.58,95,8,5.88,clear sky,2022-01-27 01:53:55
252,Kanpur,IN,26.4667,80.35,44.47,83,0,6.38,clear sky,2022-01-27 01:53:56
253,Ahipara,NZ,-35.1667,173.1667,72.34,55,1,16.15,clear sky,2022-01-27 01:53:56
254,Belyy Yar,RU,53.6039,91.3903,-2.31,84,100,2.24,mist,2022-01-27 01:53:57
255,Atambua,ID,-9.1061,124.8925,79.38,78,80,8.28,broken clouds,2022-01-27 01:53:57
256,Souillac,MU,-20.5167,57.5167,71.37,88,40,4.61,light rain,2022-01-27 01:53:57
257,Aklavik,CA,68.2191,-135.0107,-1.37,98,100,3.8,overcast clouds,2022-01-27 01:46:29
258,Pasighat,IN,28.0667,95.3333,57.29,79,93,3.04,overcast clouds,2022-01-27 01:53:58
259,Dzerzhinsk,RU,56.2389,43.4631,10.22,92,75,4.47,broken clouds,2022-01-27 01:53:58
260,Port-Gentil,GA,-0.7193,8.7815,80.11,80,100,12.15,overcast clouds,2022-01-27 01:53:59
261,Solnechnyy,RU,50.7214,136.6319,3.04,91,100,3.06,overcast clouds,2022-01-27 01:53:59
262,Udachnyy,RU,66.4167,112.4,-14.87,90,53,5.68,broken clouds,2022-01-27 01:54:00
263,Moussoro,TD,13.6408,16.4901,61.29,21,5,20.07,clear sky,2022-01-27 01:54:00
